label,version,model,model_family,judge_model,run_id,case_id,family,trial,negative_case,expected_decision,actual_decision,code_check_pass,judgement_check_pass,overall_pass,failure_category,code_check_failures,judge_reason,agent_reason,turns,tokens_in,tokens_out,cached_tokens,agent_cost_usd,judge_cost_usd,seconds,stopped_by,tools_called,guardrails_fired,lookup_policy_observation_tokens_estimated,run_timestamp,source_json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9023-t1-b443b560,CLM-9023,policy_start_date_inclusive,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All four must-record criteria are evidenced in the decision record and tool observations. The decision 'approve_in_principle' is supported by: service date matching policy start date, policy being active and within period, claimed amount of 180 being within remaining annual limit of 9000, and the service code being covered without exclusions.",,3,8708,235,8320,0.0008232,0.002705,9.212,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage""]",[],68,2026-09-19T09:53:57.323213+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9024-t1-485966d0,CLM-9024,policy_end_date_inclusive,1,False,approve_in_principle,escalate,False,False,False,wrong_decision,"decision 'escalate', expected 'approve_in_principle'","Verdict is false because the decision was 'escalate' (not 'approve_in_principle') and no approved_total of 180 is evidenced. While the first three criteria are met by the tool observations, the fourth criterion requires an approval decision with approved_total of 180, which is not present in the decision record. The actual decision was to escalate due to policy_lapsed trigger, contradicting the expected approval.",policy_lapsed,2,6318,177,6016,0.0006027,0.002713,6.665,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital""]",[],67,2026-09-19T09:54:10.294305+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9025-t1-f3ba6b66,CLM-9025,duplicate_near_miss_amount_differs,1,False,approve_in_principle,approve_in_principle,True,False,False,judge_only_failure,,"Verdict is false because two criteria are not evidenced: (1) CLM-9020 near-match identification is completely absent from the record—only CLM-9025 is present; (2) prior amount of 180 is not documented anywhere, only the current amount 181 is shown. The decision and trigger match expectations, but the must-record criteria require actual evidence in the record, not inference.",,3,8721,240,8320,0.00082815,0.002809,7.577,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage""]",[],69,2026-09-19T09:54:20.953925+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9031-t1-efab9c88,CLM-9031,mixed_line_coverage,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All four criteria are evidenced in the tool observations. Decision 'approve_in_principle' is correct: code 47120 (1400) is approved as payable, code 31255 (300) is refused as excluded under EX-14 cosmetic dermatology, resulting in approved_total 1400 and refused_total 300.",,3,8899,289,8064,0.00090345,0.003418,6.71,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage""]",[],91,2026-09-19T09:54:32.881017+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9032-t1-d1d39cbd,CLM-9032,multiline_preauth,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,All four criteria are evidenced in the decision record. The preauthorisation PA-5521 is properly cited and valid for the primary procedure. Separate coverage checks confirm dispositions for the two additional lines. The approved total matches the sum of all claim line amounts.,,4,11742,407,10752,0.0011991,0.003944,8.152,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""get_preauthorisation""]",[],91,2026-09-19T09:54:46.248250+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9033-t1-048526a2,CLM-9033,non_panel_multiline,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All three must-record criteria are evidenced in the decision record and tool trace. The hospital H-330 is confirmed as non-panel, separate coverage checks were performed for each service line, and the claim amounts sum to the approved total of 2050.",,3,8844,276,8576,0.000849,0.002565,5.94,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage""]",[],64,2026-09-19T09:54:59.615438+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9034-t1-52d0c522,CLM-9034,multiline_document_preauth,1,False,approve_in_principle,approve_in_principle,True,False,False,final_record_incomplete,,"Two criteria cannot be verified: (1) no line-level dispositions are documented in the decision record, and (2) no approved_total field is present to confirm the $4300 amount was actually approved. The record lacks explicit evidence of per-line approval decisions and the final approved amount.",,4,11789,398,10240,0.00123915,0.003809,11.482,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""get_preauthorisation""]",[],91,2026-09-19T09:55:09.651715+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9041-t1-9ccc8af3,CLM-9041,multiple_exclusions_with_payable_line,1,False,approve_in_principle,request_document,False,False,False,wrong_decision,"decision 'request_document', expected 'approve_in_principle'","The decision record does not match expected decision. Expected decision is 'approve_in_principle' but actual decision is 'request_document'. The record correctly identifies all exclusions and dispositions, but the final decision contradicts the expected approval. The record states pre-authorisation is missing for 29881, which is both excluded and requires pre-auth, making the 'request_document' decision inconsistent with an 'approve_in_principle' expectation.","The claim has one line requiring pre-authorisation. The line with code 29881 is excluded due to the arthroscopy exclusion. The other lines are resolved as follows: code 99213 is covered, code 31255 is excluded due to cosmetic dermatology, and code 47120 is excluded due to specified surgery exclusion. The missing pre-authorisation is for code 29881, valid on 2026-10-01.",3,9173,355,8832,0.00092655,0.004141,10.718,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""check_coverage""]",[],109,2026-09-19T09:55:26.306911+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9042-t1-d916b975,CLM-9042,preauth_start_date_boundary,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All three must-record criteria are evidenced in the tool trace. The decision 'approve_in_principle' is supported by: preauthorisation PA-9042 exists for procedure code 27447, the validity window is correctly documented as 2026-09-05 to 2026-12-31, and the service date (2026-09-05) matches the preauthorisation start date and is valid within the window.",,4,11279,320,10112,0.00112545,0.003262,11.272,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""get_preauthorisation""]",[],71,2026-09-19T09:55:41.674936+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9043-t1-50866f7f,CLM-9043,preauth_end_date_boundary,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All three must-record criteria are evidenced in the tool trace. The decision 'approve_in_principle' is supported by: PA-9042 retrieved for procedure code 27447, validity window confirmed as 2026-09-05 to 2026-12-31, and service date 2026-12-31 matches the pre-authorisation end date while remaining within the valid window.",,4,11274,322,9856,0.0011451,0.003162,9.974,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""get_preauthorisation""]",[],71,2026-09-19T09:55:57.079731+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9044-t1-78b68d78,CLM-9044,annual_limit_multiline_exact_boundary,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All five criteria are evidenced in the tool observations. The decision 'approve_in_principle' is supported by the data: the policy has a 6000 annual limit with 5000 used, leaving 1000 remaining; the claim totals exactly 1000 (650 + 350); both service codes are covered without exclusions; and the claim amount does not exceed the remaining limit.",,3,8829,275,8192,0.00087495,0.003076,8.23,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage""]",[],68,2026-09-19T09:56:11.199678+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9045-t1-538a5d8e,CLM-9045,required_document_present_multiline,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All three must-record criteria are evidenced in the decision record. The itemised bill is documented, coverage checks confirm disposition for all three service lines, and the total amount matches the sum of line items.",,3,8932,297,7808,0.0009324,0.002728,9.274,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage""]",[],64,2026-09-19T09:56:23.196040+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9051-t1-4cec45bb,CLM-9051,duplicate_near_miss_procedure,1,False,approve_in_principle,approve_in_principle,True,False,False,duplicate_evidence_missing_or_wrong,,"Verdict is false because two of four criteria lack supporting evidence: (1) CLM-9050 near-match/duplicate analysis is completely absent from the record; (2) prior line 80053 comparison is not documented. The record shows CLM-9051 was processed, not CLM-9050, and no prior claim comparison is evidenced.",,3,8687,235,7680,0.00086805,0.002811,8.983,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage""]",[],64,2026-09-19T09:56:36.447326+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9053-t1-b23a35fa,CLM-9053,preauth_valid_wrong_member,1,True,request_document,request_document,True,False,False,judge_only_failure,,"Verdict is false because only 1 of 2 criteria are evidenced. The first criterion requires evidence that an available pre-authorisation from another member exists, but the record shows no pre-authorisation exists at all (null result). The second criterion is met, confirming the missing member-specific pre-authorisation. Both criteria must be met for verdict to be true.",,4,11230,324,10112,0.0011205,0.002757,7.294,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""get_preauthorisation""]",[],68,2026-09-19T09:56:49.716351+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9053-t2-9b7fc9fd,CLM-9053,preauth_valid_wrong_member,2,True,request_document,request_document,False,False,False,multiple_or_other,"missing 'pre-authorization reference for procedure code 27447 on 2026-09-20', expected semantically 'Valid pre-authorisation for the current member and procedure 27447.'",Verdict is false because only 1 of 2 criteria are evidenced. The first criterion requires evidence that an available pre-authorisation exists but belongs to another member—no such evidence is present in the record. The second criterion is met (missing member-specific pre-auth is confirmed). Both criteria must be met for verdict to be true.,,4,11236,326,10496,0.0010938,0.002726,6.915,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""get_preauthorisation""]",[],68,2026-09-19T09:57:00.933817+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9053-t3-bef19e00,CLM-9053,preauth_valid_wrong_member,3,True,request_document,request_document,True,False,False,judge_only_failure,,"Verdict is false because only 1 of 2 criteria are evidenced. The first criterion requires evidence that an available pre-authorisation from another member exists, but the record shows no pre-authorisation exists at all (null result). The second criterion is met, confirming the missing member-specific pre-authorisation. Both criteria must be met for verdict to be true.",,4,11238,304,10752,0.0010617,0.002757,7.246,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""get_preauthorisation""]",[],68,2026-09-19T09:57:11.848377+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
V2 · GPT-4o mini,v2,openai/gpt-4o-mini,OpenAI GPT-4o,anthropic/claude-haiku-4.5,v2-CLM-9054-t1-5bed6db6,CLM-9054,multiline_partial_with_valid_preauth,1,False,approve_in_principle,approve_in_principle,True,True,True,pass,,"All five criteria are evidenced in the decision record. The decision 'approve_in_principle' is supported by: three lines with dispositions, code 31255 properly excluded, preauthorisation PA-9054 obtained for code 27447, approved amount totaling $2700, and refused amount totaling $300.",,4,11734,400,10624,0.0012033,0.003788,12.766,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""get_preauthorisation""]",[],91,2026-09-19T09:57:23.010713+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/final_v2_gpt4o_mini_record_complete/v2_live_raw_results.json
